Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,StateAttributeTypeID,AgeMin,AgeMax,Value
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,3,,16.813
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,4,,16.591
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,5,,16.316
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,6,,15.991
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,7,,15.62
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,8,,15.205
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,9,,14.752
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,10,,14.264
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,11,,13.745
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,12,,13.2
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,13,,12.634
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,14,,12.052
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,15,,11.458
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,16,,10.856
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,17,,10.253
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,18,,9.651
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,19,,9.055
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,20,,8.47
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,21,,7.898
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,22,,7.342
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,23,,6.805
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,24,,6.289
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,25,,5.795
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,26,,5.325
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,27,,4.88
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,28,,4.46
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,29,,4.066
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,30,,3.698
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,31,,3.356
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,32,,3.04
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,33,,2.748
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,34,,2.481
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,35,,2.236
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,36,,2.014
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,37,,1.813
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,38,,1.631
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,39,,1.468
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,40,,1.322
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,41,,1.192
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,42,,1.077
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,43,,0.974
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,44,,0.884
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,45,,0.805
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,46,,0.736
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,47,,0.676
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,48,,0.623
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,49,,0.578
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,50,,0.538
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,51,,0.504
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,52,,0.475
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,53,,0.449
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,54,,0.427
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,55,,0.407
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,56,,0.389
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,57,,0.373
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,58,,0.359
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,59,,0.346
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,60,,0.334
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,61,,0.324
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,62,,0.314
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,63,,0.306
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,64,,0.298
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,65,,0.29
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,66,,0.283
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,67,,0.275
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,68,,0.268
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,69,,0.261
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,70,,0.255
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,71,,0.249
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,72,,0.243
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,73,,0.237
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,74,,0.231
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,75,,0.226
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,76,,0.222
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,77,,0.218
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,78,,0.216
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,79,,0.213
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,80,,0.212
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,81,,0.211
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,82,,0.211
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,83,,0.21
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,84,,0.209
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,85,,0.209
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,86,,0.208
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,87,,0.208
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,88,,0.208
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,89,,0.208
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,90,,0.208
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,91,,0.208
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,92,,0.208
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,93,,0.209
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,94,,0.209
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,95,,0.209
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,96,,0.21
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,97,,0.21
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,98,,0.21
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,99,,0.21
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,100,,0.211
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,101,,0.211
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,102,,0.211
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,103,,0.211
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,104,,0.211
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,105,,0.212
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,106,,0.212
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,107,,0.212
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,108,,0.213
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,109,,0.213
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,110,,0.214
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,111,,0.214
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,112,,0.214
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,113,,0.214
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,114,,0.214
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,115,,0.215
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,116,,0.215
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,117,,0.216
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,118,,0.216
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,119,,0.216
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,120,,0.216
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,121,,0.217
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,122,,0.217
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,123,,0.218
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,124,,0.218
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,125,,0.219
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,126,,0.22
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,127,,0.22
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,128,,0.221
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,129,,0.221
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,130,,0.222
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,131,,0.223
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,132,,0.223
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,133,,0.224
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,134,,0.224
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,135,,0.225
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,136,,0.225
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,137,,0.225
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,138,,0.226
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,139,,0.226
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,140,,0.227
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,141,,0.227
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,142,,0.228
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,143,,0.229
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,144,,0.229
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,145,,0.23
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,146,,0.23
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,147,,0.231
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,148,,0.232
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,149,,0.232
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,150,,0.232
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,151,,0.233
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,152,,0.233
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,153,,0.234
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,154,,0.234
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,155,,0.235
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,156,,0.236
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,157,,0.236
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,158,,0.236
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,159,,0.237
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,160,,0.237
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,161,,0.238
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,162,,0.238
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,163,,0.239
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,164,,0.239
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,165,,0.24
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,166,,0.24
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,167,,0.24
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,168,,0.241
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,169,,0.241
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,170,,0.242
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,171,,0.242
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,172,,0.243
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,173,,0.244
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,174,,0.244
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,175,,0.245
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,176,,0.245
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,177,,0.246
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,178,,0.246
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,179,,0.247
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,180,,0.247
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,181,,0.247
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,182,,0.248
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,183,,0.248
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,184,,0.248
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,185,,0.249
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,186,,0.249
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,187,,0.249
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,188,,0.25
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,189,,0.25
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,190,,0.251
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,191,,0.251
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,192,,0.252
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,193,,0.252
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,194,,0.252
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,195,,0.253
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,196,,0.253
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,197,,0.254
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,198,,0.254
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,199,,0.254
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,200,,0.255
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,201,,0.255
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,202,,0.256
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,203,,0.256
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,204,,0.256
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,205,,0.257
,,Coast Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,206,,0.257
